Date,^GSPC,^FCHI,AAPL,TTE.PA
2016-10-05,2159.72998046875,4489.9501953125,25.875211715698242,24.56683349609375
2016-10-06,2160.77001953125,4480.10009765625,26.067468643188477,24.55827522277832
2016-10-07,2153.739990234375,4449.91015625,26.10637664794922,24.486980438232422
2016-10-10,2163.659912109375,4497.259765625,26.561857223510742,24.968969345092773
2016-10-11,2136.72998046875,4471.740234375,26.619077682495117,24.72083854675293
2016-10-12,2139.179931640625,4452.240234375,26.857114791870117,24.926179885864258
2016-10-13,2132.550048828125,4405.169921875,26.774715423583984,24.755064010620117
2016-10-14,2132.97998046875,4470.919921875,26.92349624633789,25.171451568603516
2016-10-17,2126.5,4450.22998046875,26.905181884765625,24.869136810302734
2016-10-18,2139.60009765625,4508.91015625,26.886871337890625,25.114410400390625
2016-10-19,2144.2900390625,4520.2998046875,26.8067626953125,25.18571662902832
2016-10-20,2141.340087890625,4540.1201171875,26.79302978515625,25.359678268432617
2016-10-21,2141.159912109375,4536.06982421875,26.687742233276367,25.27982521057129
2016-10-24,2151.330078125,4552.580078125,26.928064346313477,25.296932220458984
2016-10-25,2143.159912109375,4540.83984375,27.06540298461914,25.359678268432617
2016-10-26,2139.429931640625,4534.58984375,26.456567764282227,25.10586166381836
2016-10-27,2133.0400390625,4533.56982421875,26.202516555786133,25.41956901550293
2016-10-28,2126.409912109375,4548.580078125,26.028566360473633,25.32546043395996
2016-10-31,2126.14990234375,4509.259765625,25.98735809326172,24.93759536743164
2016-11-01,2111.719970703125,4470.27978515625,25.518150329589844,24.683757781982422
2016-11-02,2097.93994140625,4414.669921875,25.54103660583496,24.184669494628906
2016-11-03,2088.659912109375,4411.68017578125,25.267269134521484,24.139034271240234
2016-11-04,2085.179931640625,4377.4599609375,25.03951644897461,24.027807235717773
